Código OACI;CIAD;Nome;Município;UF;Tipo;LATGEOPOINT;LONGEOPOINT;Latitude;Longitude;Altitude;Operação Diurna;Operação Noturna;Rampa de Aproximação;Formato da Área de Pouso;Dimensões;Resistência do Pavimento;Superfície;Validade do Registro;Portaria de Registro;Link Portaria;Luzes de Aproximação;Luzes de Área de Toque e Elevação Inicial (TLOF);Indicador Visual de Rampa de Aproximação;Luzes Indicadoras de Área de Aproximação Final de Decolagem (FATO);Luzes de Obstáculo;Luzes de Ponto de Visada de Heliponto;TIPO_USO;id;categoria;parent_id;name;Label
SJOL;SP0640;RS Morizono;BARUERI;São Paulo;No solo;-23.508056;-46.836111;"23°30'29.0""S";"046°50'10.0""W";745,0;VFR;VFR;10 28;Quadrado;30 m;9,00;Concreto;05/04/2022;PA2012-0634;https://pergamum.anac.gov.br/arquivos/PA2012-0634.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJON;SP0641;Jordanésia;CAJAMAR;São Paulo;No solo;-23.354722;-46.854444;"23°21'17.0""S";"046°51'16.0""W";757,0;VFR;;29;Quadrado;24 m;6,00;Concreto;06/02/2025;PA2015-0279;https://pergamum.anac.gov.br/arquivos/PA2015-0279.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJOQ;SP0642;Cristália;ITAPIRA;São Paulo;No solo;-22.467778;-46.7175;"22°28'04.11""S";"046°43'03.12""W";666,0;VFR;VFR;17;Quadrado;20 m;4,50;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SJOZ;SP0644;Faria Lima Square;SÃO PAULO;São Paulo;Elevado;-23.588611;-46.682778;"23°35'19.0""S";"046°40'58.0""W";796,0;VFR;VFR;16;Quadrado;24 m;6,00;Concreto;04/04/2032;PA2022-7648;https://pergamum.anac.gov.br/arquivos/PA2022-7648.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJPB;SP0645;Guarapiranga Golf;SÃO PAULO;São Paulo;No solo;-23.7875;-46.781667;"23°47'15.0""S";"046°46'54.0""W";758,0;VFR;VFR;16;Quadrado;24 m;8,50;Grama;28/04/2032;PA2022-7769;https://pergamum.anac.gov.br/arquivos/PA2022-7769.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJPH;SP0646;Royal Palm Hall;CAMPINAS;São Paulo;Elevado;-22.939722;-47.070833;"22°56'23.0""S";"047°04'15.0""W";726,0;VFR;VFR;33;Quadrado;22 m;5,00;Concreto;26/09/2028;PA2018-2929;https://pergamum.anac.gov.br/arquivos/PA2018-2929.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJPJ;SP0647;Prefeitura do Município de Jundiaí;JUNDIAÍ;São Paulo;No solo;-23.171389;-46.900278;"23°10'17.0""S";"046°54'01.0""W";748,0;VFR;Sem Operação;8;Quadrado;21 m;6,00;Concreto;22/06/2032;PA2022-8233;https://pergamum.anac.gov.br/arquivos/PA2022-8233.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJPQ;SP0648;Terminal Petrobrás - São Sebastião;SÃO SEBASTIÃO;São Paulo;No solo;-23.798611;-45.4;"23°47'55.0""S";"045°24'00.0""W";2,0;VFR;VFR;12;Quadrado;19,5 m;10,00;Concreto;10/03/2024;PA2014-0532;https://pergamum.anac.gov.br/arquivos/PA2014-0532.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJQH;SP0650;Hospital de Clínicas Municipal;SÃO BERNARDO DO CAMPO;São Paulo;Elevado;-23.733056;-46.577778;"23°43'59.0""S";"046°34'40.0""W";832,0;VFR;VFR;5;Quadrado;18 m;3,00;Concreto;29/03/2027;PA2017-0912;https://pergamum.anac.gov.br/arquivos/PA2017-0912.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJRE;SP0651;Vila Adail;ELIAS FAUSTO;São Paulo;No solo;-23.049722;-47.389722;"23°02'59.0""S";"047°23'23.0""W";602,0;VFR;VFR;14;Quadrado;24 m;4,25;Concreto;21/07/2031;PA2021-5357;https://pergamum.anac.gov.br/arquivos/PA2021-5357.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJRM;SP0653;Monte das Oliveiras;SANTO ANDRÉ;São Paulo;Elevado;-23.665556;-46.520833;"23°39'56.0""S";"046°31'15.0""W";787,0;VFR;VFR;3;Quadrado;24 m;5,00;Metálico;16/09/2031;PA2021-5873;https://pergamum.anac.gov.br/arquivos/PA2021-5873.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJRQ;SP0654;Hospital São Camilo Pompéia;SÃO PAULO;São Paulo;Elevado;-23.533889;-46.688333;"23°32'02.0""S";"046°41'18.0""W";824,0;VFR;VFR;5 24;Quadrado;24 m;5,30;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SJRX;SP0655;Grupamento Aéreo da Polícia Militar/ Praia Grande;PRAIA GRANDE;São Paulo;No solo;-24.033333;-46.493333;"24°02'00.0""S";"046°29'36.0""W";2,0;VFR;;32;Quadrado;19,5 m;10,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SJRZ;SP0656;João Domingues de Araújo;SÃO PAULO;São Paulo;Elevado;-23.604444;-46.693889;"23°36'16.6""S";"046°41'38.0""W";805,0;VFR;VFR;36;Quadrado;20 m;4,00;Concreto;14/12/2031;PA2021-6561;https://pergamum.anac.gov.br/arquivos/PA2021-6561.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJSL;SP0658;Hospital Sírio Libanês II;SÃO PAULO;São Paulo;Elevado;-23.557222;-46.653056;"23°33'26.0""S";"046°39'11.0""W";886,0;VFR;VFR;27;Quadrado;24 m;7,00;Concreto;20/03/2025;PA2015-0680;https://pergamum.anac.gov.br/arquivos/PA2015-0680.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJSW;SP0659;Colinas Shopping;SÃO JOSÉ DOS CAMPOS;São Paulo;Elevado;-23.205;-45.907778;"23°12'18.6""S";"045°54'28.8""W";668,0;VFR;VFR;16 34;Quadrado;21 m;4,50;Concreto;16/09/2026;PA2019-2032;https://pergamum.anac.gov.br/arquivos/PA2019-2032.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJSZ;SP0660;Helbor Concept;MOGI DAS CRUZES;São Paulo;Elevado;-23.516667;-46.179167;"23°31'00.0""S";"046°10'45.0""W";816,0;VFR;VFR;3 18;Quadrado;23,3 m;4,00;Concreto;05/06/2025;PA2015-2953;https://pergamum.anac.gov.br/arquivos/PA2015-2953.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJTD;SP0661;Plaza JK;SÃO PAULO;São Paulo;Elevado;-23.590833;-46.685;"23°35'27.0""S";"046°41'06.0""W";798,0;VFR;VFR;6;Quadrado;21 m;4,50;Concreto;26/03/2023;PA2015-1365;https://pergamum.anac.gov.br/arquivos/PA2015-1365.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJTE;SP0662;Tênis Camp;ARTUR NOGUEIRA;São Paulo;No solo;-22.565833;-47.073889;"22°33'57.0""S";"047°04'26.0""W";617,0;VFR;VFR;35;Quadrado;19,56 m;4,00;Concreto;26/07/2028;PA2018-2217;https://pergamum.anac.gov.br/arquivos/PA2018-2217.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJTV;SP0663;Tivoli Center;SÃO PAULO;São Paulo;Elevado;-23.628611;-46.736667;"23°37'43.0""S";"046°44'12.0""W";806,0;VFR;VFR;3;Quadrado;18 m;3,00;Concreto;31/07/2024;PA2014-1764;https://pergamum.anac.gov.br/arquivos/PA2014-1764.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJTY;SP0664;Tivoli Mofarrej;SÃO PAULO;São Paulo;Elevado;-23.564167;-46.655833;"23°33'51.0""S";"046°39'21.0""W";905,0;VFR;VFR;4;Quadrado;19,5 m;3,00;Concreto;10/12/2022;PA2012-2683;https://pergamum.anac.gov.br/arquivos/PA2012-2683.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJUE;SP0665;Ecological Center;BARUERI;São Paulo;No solo;-23.535;-46.875278;"23°32'06.0""S";"046°52'31.0""W";785,0;VFR;Sem Operação;14;Quadrado;24 m;6,00;Concreto;25/03/2031;PA2021-4511;https://pergamum.anac.gov.br/arquivos/PA2021-4511.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJUG;SP0666;SPEL Embalagens;ATIBAIA;São Paulo;Elevado;-23.059722;-46.652778;"23°03'35.0""S";"046°39'10.6""W";800,0;VFR;VFR;15;Quadrado;24 m;4,50;Metálico;11/01/2023;PA2014-2189;https://pergamum.anac.gov.br/arquivos/PA2014-2189.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJUW;SP0667;CPFL Sede;CAMPINAS;São Paulo;Elevado;-22.857778;-47.045;"22°51'28.0""S";"047°02'42.0""W";716,0;VFR;VFR;1 22;Quadrado;21 m;4,00;Concreto;07/01/2031;PA2020-3529;https://pergamum.anac.gov.br/arquivos/PA2020-3529.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJUZ;SP0668;Santo Aleixo;MORUNGABA;São Paulo;No solo;-22.920833;-46.791667;"22°55'15.0""S";"046°47'30.0""W";916,0;VFR;VFR;19;Quadrado;24 m;6,00;Concreto;05/05/2031;PA2021-4876;https://pergamum.anac.gov.br/arquivos/PA2021-4876.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJVC;SP0669;Vivicon;SÃO PAULO;São Paulo;Elevado;-23.513056;-46.667222;"23°30'47.0""S";"046°40'02.0""W";776,0;VFR;VFR;8;Quadrado;19,5 m;3,00;Concreto;07/12/2027;PA2017-3833;https://pergamum.anac.gov.br/arquivos/PA2017-3833.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJVE;SP0670;VR Campos do Jordão;CAMPOS DO JORDÃO;São Paulo;No solo;-22.743333;-45.544167;"22°44'36.0""S";"045°32'39.0""W";1729,0;VFR;VFR;13;Quadrado;24 m;6,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SJVJ;SP0671;VCP Jacareí;JACAREÍ;São Paulo;No solo;-23.374444;-46.0225;"23°22'28.0""S";"046°01'21.0""W";591,0;VFR;;5 30;Quadrado;25,5 m;6,00;Concreto;07/11/2024;PA2014-2629;https://pergamum.anac.gov.br/arquivos/PA2014-2629.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJWC;SP0672;Cometa Vila Maria;SÃO PAULO;São Paulo;Elevado;-23.517222;-46.579167;"23°31'02.0""S";"046°34'45.0""W";735,0;VFR;VFR;20;Quadrado;20 m;4,00;Concreto;20/11/2024;PA2014-2730;https://pergamum.anac.gov.br/arquivos/PA2014-2730.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJWJ;SP0673;HPE;SÃO PAULO;São Paulo;Elevado;-23.67;-46.703056;"23°40'12.0""S";"046°42'11.0""W";739,0;VFR;VFR;34;Quadrado;21 m;5,00;Metálico;31/01/2032;PA2022-7067;https://pergamum.anac.gov.br/arquivos/PA2022-7067.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJWM;SP0674;Pátio das Américas;SÃO JOSÉ DOS CAMPOS;São Paulo;Elevado;-23.213889;-45.908889;"23°12'50.0""S";"045°54'32.0""W";708,0;VFR;VFR;6 21;Quadrado;21 m;4,50;Concreto;27/03/2025;PA2015-0738;https://pergamum.anac.gov.br/arquivos/PA2015-0738.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJWS;SP0675;Praia de Olaria;SÃO SEBASTIÃO;São Paulo;No solo;-23.766667;-45.405278;"23°46'00.0""S";"045°24'19.0""W";4,0;VFR;VFR;10 15;Quadrado;21 m;4,50;Concreto;10/03/2024;PA2014-0534;https://pergamum.anac.gov.br/arquivos/PA2014-0534.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJWZ;SP0676;E-Tower;SÃO PAULO;São Paulo;Elevado;-23.593889;-46.690278;"23°35'38.0""S";"046°41'25.0""W";872,0;VFR;VFR;16;Quadrado;21 m;4,50;Concreto;22/06/2032;PA2022-8231;https://pergamum.anac.gov.br/arquivos/PA2022-8231.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJXK;SP0677;Eldorado;SÃO PAULO;São Paulo;Elevado;-23.573056;-46.6975;"23°34'23.0""S";"046°41'51.0""W";863,0;VFR;VFR;29;Quadrado;24 m;5,31;Concreto;19/05/2031;PA2021-4963;https://pergamum.anac.gov.br/arquivos/PA2021-4963.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJXP;SP0678;Alice Maria Sampaio Ferreira;SÃO PAULO;São Paulo;Elevado;-23.608611;-46.694167;"23°36'31.0""S";"046°41'39.0""W";786,0;VFR;VFR;32;Quadrado;18 m;4,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SJXR;SP0679;B. Cao Viño;PRAIA GRANDE;São Paulo;Elevado;-24.01;-46.4175;"24°00'36.0""S";"046°25'03.0""W";52,0;VFR;VFR;27;Quadrado;20 m;4,00;Concreto;14/03/2032;PA2022-7446;https://pergamum.anac.gov.br/arquivos/PA2022-7446.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJYB;SP0680;Thabor;CAIEIRAS;São Paulo;No solo;-23.410833;-46.67;"23°24'39.0""S";"046°40'12.0""W";970,0;VFR;VFR;21;Quadrado;24 m;6,00;Concreto;19/12/2022;PA2012-2771;https://pergamum.anac.gov.br/arquivos/PA2012-2771.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJYV;SP0682;Cauê-Apiaí;APIAÍ;São Paulo;No solo;-24.517222;-48.85;"24°31'02.0""S";"048°51'00.7""W";903,0;VFR;;19;Quadrado;24 m;6,00;Concreto;21/07/2031;PA2021-5347;https://pergamum.anac.gov.br/arquivos/PA2021-5347.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJYY;SP0683;Fazenda Jequitiba;PORTO FELIZ;São Paulo;No solo;-23.253611;-47.606111;"23°15'13.0""S";"047°36'22.0""W";598,0;VFR;VFR;23;Quadrado;16 m;6,00;Concreto;22/10/2028;PA2018-3109;https://pergamum.anac.gov.br/arquivos/PA2018-3109.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJZI;SP0684;Monte Carmelo;SANTOS;São Paulo;Elevado;-23.958056;-46.330556;"23°57'29.8""S";"046°19'50.8""W";33,0;VFR;VFR;12 32;Quadrado;24 m;6,00;Concreto;21/07/2031;PA2021-5456;https://pergamum.anac.gov.br/arquivos/PA2021-5456.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJZJ;SP0685;Villa Dória;CAMPOS DO JORDÃO;São Paulo;No solo;-22.698056;-45.529722;"22°41'53.0""S";"045°31'47.0""W";1592,0;VFR;VFR;25;Quadrado;21 m;6,00;Grama;09/09/2030;PA2020-2120;https://pergamum.anac.gov.br/arquivos/PA2020-2120.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJZU;SP0686;Seculum;SÃO PAULO;São Paulo;No solo;-23.583889;-46.683889;"23°35'02.0""S";"046°41'02.0""W";794,0;VFR;VFR;3;Quadrado;21 m;4,50;Concreto;28/04/2032;PA2022-7766;https://pergamum.anac.gov.br/arquivos/PA2022-7766.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJZV;SP0687;Terras de São José;ITU;São Paulo;No solo;-23.298889;-47.295556;"23°17'56.0""S";"047°17'44.0""W";621,0;VFR;VFR;5;Quadrado;21 m;6,00;Asfalto;23/03/2031;PA2021-4443;https://pergamum.anac.gov.br/arquivos/PA2021-4443.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJZY;SP0688;Centro Administrativo Rio Negro;BARUERI;São Paulo;Elevado;-23.500556;-46.848611;"23°30'02.0""S";"046°50'55.0""W";835,0;VFR;VFR;30;Quadrado;21 m;4,50;Concreto;23/07/2025;PA2015-1947;https://pergamum.anac.gov.br/arquivos/PA2015-1947.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNAQ;SP0689;Elisa;JARINU;São Paulo;No solo;-23.154722;-46.780278;"23°09'17.0""S";"046°46'49.0""W";820,0;VFR;VFR;29;Quadrado;24 m;6,00;Concreto;30/12/2024;PA2014-3163;https://pergamum.anac.gov.br/arquivos/PA2014-3163.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNAZ;SP0690;Amazônia;BARUERI;São Paulo;Elevado;-23.492778;-46.849722;"23°29'34.0""S";"046°50'59.0""W";866,0;VFR;VFR;17;Quadrado;23 m;4,50;Concreto;15/03/2027;PA2017-0638;https://pergamum.anac.gov.br/arquivos/PA2017-0638.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNBK;SP0691;N. S. A.;CAMPOS DO JORDÃO;São Paulo;No solo;-22.738333;-45.54;"22°44'18.0""S";"045°32'24.0""W";1726,0;VFR;VFR;13;Quadrado;21 m;4,50;Concreto;11/05/2031;PA2021-4946;https://pergamum.anac.gov.br/arquivos/PA2021-4946.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNBQ;SP0692;Bela Cintra;SÃO PAULO;São Paulo;Elevado;-23.553889;-46.658611;"23°33'14.0""S";"046°39'31.0""W";872,0;VFR;VFR;27;Quadrado;18 m;4,00;Concreto;17/11/2031;PA2021-6276;https://pergamum.anac.gov.br/arquivos/PA2021-6276.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNCH;SP0693;UTGCA;CARAGUATATUBA;São Paulo;No solo;-23.6575;-45.498056;"23°39'27.4""S";"045°29'53.2""W";8,0;VFR;VFR;35;Quadrado;27 m;6,00;Concreto;13/09/2031;PA2021-5811;https://pergamum.anac.gov.br/arquivos/PA2021-5811.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNDK;SP0694;C.T.O. Itaú;SÃO PAULO;São Paulo;Elevado;-23.557778;-46.615556;"23°33'28.0""S";"046°36'56.0""W";791,0;VFR;VFR;3 21;Quadrado;19,5 m;4,00;Concreto;29/03/2031;PA2021-4567;https://pergamum.anac.gov.br/arquivos/PA2021-4567.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNEO;SP0696;Edifício Sequóia;RIBEIRÃO PRETO;São Paulo;Elevado;-21.218889;-47.804444;"21°13'08.0""S";"047°48'16.0""W";735,0;VFR;;2;Quadrado;18 m;4,00;Concreto;18/06/2025;PA2015-1462;https://pergamum.anac.gov.br/arquivos/PA2015-1462.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNEX;SP0697;Edifício Luxor;SOROCABA;São Paulo;Elevado;-23.519444;-47.463333;"23°31'10.0""S";"047°27'48.0""W";650,0;VFR;VFR;27;Quadrado;18 m;3,00;Concreto;27/03/2028;PA2018-0977;https://pergamum.anac.gov.br/arquivos/PA2018-0977.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNFK;SP0698;Estância Colorado;SALES OLIVEIRA;São Paulo;No solo;-20.758611;-47.863333;"20°45'31.0""S";"047°51'48.0""W";723,0;VFR;VFR;1;Quadrado;24 m;5,00;Concreto;23/07/2025;PA2015-1951;https://pergamum.anac.gov.br/arquivos/PA2015-1951.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNGC;SP0699;Galleria Corporate;CAMPINAS;São Paulo;Elevado;-22.866389;-47.021667;"22°51'59.0""S";"047°01'18.0""W";677,0;VFR;VFR;9 30;Quadrado;22,5 m;5,00;Concreto;06/10/2026;PA2016-2497;https://pergamum.anac.gov.br/arquivos/PA2016-2497.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNGL;SP0700;Boa Vista;PORTO FELIZ;São Paulo;No solo;-23.331944;-47.559444;"23°19'55.0""S";"047°33'34.0""W";594,0;VFR;VFR;3 21;Quadrado;30 m;10,00;Concreto;26/01/2025;PA2015-0187;https://pergamum.anac.gov.br/arquivos/PA2015-0187.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNGZ;SP0701;Bardahl;CAJAMAR;São Paulo;No solo;-23.340278;-46.845;"23°20'25.0""S";"046°50'42.0""W";970,0;VFR;VFR;3 29;Quadrado;19,6 m;4,00;Concreto;16/09/2024;PA2014-2185;https://pergamum.anac.gov.br/arquivos/PA2014-2185.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNHC;SP0702;Hospital Regional de Caraguatatuba;CARAGUATATUBA;São Paulo;Elevado;-23.657222;-45.44;"23°39'26.0""S";"045°26'24.0""W";36,0;VFR;VFR;12;Quadrado;22 m;6,00;Concreto;14/02/2028;PA2018-0351;https://pergamum.anac.gov.br/arquivos/PA2018-0351.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNHL;SP0703;Ama;ARUJÁ;São Paulo;Elevado;-23.383333;-46.308611;"23°23'00.0""S";"046°18'31.0""W";819,0;VFR;VFR;24 33;Quadrado;18 m;3,00;Concreto;24/09/2023;PA2013-2466;https://pergamum.anac.gov.br/arquivos/PA2013-2466.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNHO;SP0704;Hotel Paradise;CATANDUVA;São Paulo;No solo;-21.110833;-48.964444;"21°06'39.0""S";"048°57'52.0""W";574,0;VFR;;18;Quadrado;21 m;4,50;Concreto;27/11/2024;PA2014-2820;https://pergamum.anac.gov.br/arquivos/PA2014-2820.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNIA;SP0706;Arujá;ARUJÁ;São Paulo;No solo;-23.394167;-46.354444;"23°23'39.0""S";"046°21'16.0""W";797,0;VFR;;16;Quadrado;19,6 m;4,00;Grama;23/12/2025;PA2015-3391;https://pergamum.anac.gov.br/arquivos/PA2015-3391.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNID;SP0707;Instituto Dr. Arnaldo;SÃO PAULO;São Paulo;Elevado;-23.556111;-46.668333;"23°33'22.0""S";"046°40'06.0""W";926,0;VFR;VFR;5;Quadrado;21 m;4,50;Concreto;16/05/2032;PA2022-7999;https://pergamum.anac.gov.br/arquivos/PA2022-7999.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNJS;SP0708;Júlio Simões - Matriz;MOGI DAS CRUZES;São Paulo;Elevado;-23.541667;-46.231389;"23°32'30.2""S";"046°13'53.2""W";763,0;VFR;VFR;9 27;Quadrado;18 m;4,00;Concreto;23/12/2025;PA2015-3390;https://pergamum.anac.gov.br/arquivos/PA2015-3390.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNJT;SP0709;The One Office Tower Taubaté;TAUBATÉ;São Paulo;Elevado;-23.028889;-45.578611;"23°01'44.0""S";"045°34'43.0""W";645,0;VFR;VFR;11 29;Quadrado;21 m;4,50;Concreto;29/01/2026;PA2016-0179;https://pergamum.anac.gov.br/arquivos/PA2016-0179.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNKA;SP0710;Fazenda Perto D´água;AVARÉ;São Paulo;No solo;-23.253889;-48.9075;"23°15'14.0""S";"048°54'27.0""W";622,0;VFR;VFR;9 27;Quadrado;22 m;4,00;Concreto;01/10/2023;PA2013-2549;https://pergamum.anac.gov.br/arquivos/PA2013-2549.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNKL;SP0711;Leonardo da Vincí;SOROCABA;São Paulo;Elevado;-23.531944;-47.465833;"23°31'55.0""S";"047°27'57.0""W";695,0;VFR;VFR;14;Quadrado;20,6 m;4,50;Concreto;26/01/2027;PA2017-0202;https://pergamum.anac.gov.br/arquivos/PA2017-0202.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNLP;SP0712;Acapulco;GUARUJÁ;São Paulo;Elevado;-23.955;-46.201389;"23°57'18.0""S";"046°12'05.0""W";15,0;VFR;VFR;24;Quadrado;20 m;4,00;Concreto;10/10/2023;PA2013-2649;https://pergamum.anac.gov.br/arquivos/PA2013-2649.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNLR;SP0713;Itautec;SÃO PAULO;São Paulo;No solo;-23.531111;-46.572222;"23°31'52.0""S";"046°34'20.0""W";743,0;VFR;VFR;8;Quadrado;21 m;5,00;Concreto;11/01/2032;PA2022-6893;https://pergamum.anac.gov.br/arquivos/PA2022-6893.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNMO;SP0714;Sítio Baronesa;CAMPOS DO JORDÃO;São Paulo;No solo;-22.719167;-45.615833;"22°43'09.0""S";"045°36'57.0""W";1746,0;VFR;VFR;21;Quadrado;23 m;6,00;Concreto;19/07/2027;PA2017-2010;https://pergamum.anac.gov.br/arquivos/PA2017-2010.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNMT;SP0715;Profitus;ILHABELA;São Paulo;No solo;-23.916389;-45.455278;"23°54'59.6""S";"045°27'19.4""W";45,0;VFR;VFR;10;Quadrado;21 m;4,00;Concreto;19/05/2031;PA2021-4967;https://pergamum.anac.gov.br/arquivos/PA2021-4967.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNMY;SP0716;Medic Life;BARUERI;São Paulo;Elevado;-23.485;-46.856944;"23°29'06.0""S";"046°51'25.0""W";838,0;VFR;VFR;18;Quadrado;19,5 m;3,00;Concreto;18/08/2031;PA2021-5636;https://pergamum.anac.gov.br/arquivos/PA2021-5636.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNNA;SP0717;Paiva Air;MAIRINQUE;São Paulo;No solo;-23.559167;-47.199722;"23°33'33.0""S";"047°11'59.0""W";832,0;VFR;VFR;21;Quadrado;21 m;6,00;Concreto;05/09/2027;PA2017-2875;https://pergamum.anac.gov.br/arquivos/PA2017-2875.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNNI;SP0718;HTO - Horto da Paz;ITAPECERICA DA SERRA;São Paulo;No solo;-23.728333;-46.885833;"23°43'42.0""S";"046°53'09.0""W";857,0;VFR;Sem Operação;21;Quadrado;18 m;4,00;Concreto;22/06/2032;PA2022-8268;https://pergamum.anac.gov.br/arquivos/PA2022-8268.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNNJ;SP0719;Cananéia;CANANÉIA;São Paulo;Elevado;-25.007778;-47.925;"25°00'28.0""S";"047°55'30.0""W";9,0;VFR;VFR;14;Quadrado;21,45 m;6,00;Concreto;29/05/2025;PA2015-1292;https://pergamum.anac.gov.br/arquivos/PA2015-1292.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNPH;SP0720;Rei da Pamonha;SÃO PAULO;São Paulo;No solo;-23.445;-46.756944;"23°26'42.0""S";"046°45'25.0""W";782,0;VFR;VFR;29;Quadrado;24 m;6,00;Concreto;09/08/2023;PA2013-2028;https://pergamum.anac.gov.br/arquivos/PA2013-2028.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNPP;SP0721;Ribeira;UBATUBA;São Paulo;No solo;-23.503333;-45.125833;"23°30'12.0""S";"045°07'33.0""W";2,0;VFR;;12;Quadrado;21 m;4,00;Concreto;05/09/2027;PA2017-2902;https://pergamum.anac.gov.br/arquivos/PA2017-2902.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNQC;SP0722;IGESP;SÃO PAULO;São Paulo;Elevado;-23.561111;-46.650833;"23°33'40.0""S";"046°39'03.0""W";881,0;VFR;Sem Operação;25;Quadrado;19,6 m;3,50;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SNQH;SP0723;Wheaton;SÃO BERNARDO DO CAMPO;São Paulo;Elevado;-23.715;-46.566944;"23°42'54.6""S";"046°34'01.6""W";811,0;VFR;VFR;21;Quadrado;26 m;10,00;Concreto;02/05/2029;PA2019-1226;https://pergamum.anac.gov.br/arquivos/PA2019-1226.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNQY;SP0724;Colina Verde;RIBEIRÃO PRETO;São Paulo;Elevado;-21.229444;-47.795556;"21°13'46.0""S";"047°47'44.1""W";649,0;VFR;Sem Operação;5;Quadrado;18 m;3,00;Concreto;13/12/2031;PA2021-6621;https://pergamum.anac.gov.br/arquivos/PA2021-6621.pdf;;;;;;;Privado;62;3;4;Helipontos;
